 算法与数据结构,动态规划适用场景
 算法与数据结构,跳表实现
 算法与数据结构,哈希表扩容机制
 算法与数据结构,链表 vs 数组操作复杂度
 算法与数据结构,连表查询 + GROUP BY
 算法与数据结构,求平均分大于80的部门
 算法与数据结构,手撕：爬楼梯的最低费用（动态规划）
 算法与数据结构,手撕：最长回文子串（滑动窗口/暴力解法）
项目相关,项目的具体情况（框架，应用场景），自己主要做的重点工作。
项目相关,并发量、请求量有多少，TPS大概有多少？
项目相关,交易是怎么接入的？项目中的热点数据是怎么处理的，对于使用频繁的数据信息，怎么保障一致性？
项目相关,事物的特性，请根据项目举例说明使用场景？
项目相关,你认为最大的挑战是什么？工作重点中的难点是什么？
项目相关,自动化测试相关的，如何运作的，怎么做自测，如何测试自己的功能？
项目相关,你们的测试账户是怎么来的，账户侧在哪里，是虚拟的还是真实的？
项目相关,你们会真实和网联，银联这种平台进行对接测试吗，如何和第三方支付平台做联调测试？
项目相关,你们是怎么做对账和清算的，怎么实现的，技术方式和业务逻辑，异常情况如何处理呢？
项目相关,对热点账户做过什么优化吗？余额数据是放在Redis吗？如何做幂等操作？
项目相关,项目中的分布式事务相关应用？
项目相关,项目中的输入输出是什么？
项目相关,项目的难点是什么？
项目相关,这个项目你参与了多少的开发，代码占比多少？
项目相关,一个用户登录场景，如果密码输错三次，就锁定24小时，请问该如何实现？
项目相关,前端是你写的吗？
项目相关,那你怎么通过Redis Template获取数据？
项目相关,有没有接触过和大模型相关的内容
项目相关,项目：为什么要做分布式缓存系统？是自己从头到尾设计，还是有一些参考的项目？做的过程中遇到了哪些问题？
项目相关,项目：分布式缓存系统一般在业务上会怎么用？为什么要用分布式缓存？一般能解决哪些业务问题？
项目相关,业务场景：网购平台下单，如何防止超卖和重复？这个架构可能会遇到什么问题，如何解决
项目相关,介绍系统是做什么的，有什么模块
项目相关,你是负责哪一模块的
项目相关,平台的运行逻辑是怎么样
项目相关,项目中最难的地方是什么？怎么解决？
项目相关,项目具体是怎么实现的？（通过AOP切面）
项目相关,我们组有几个研发，前端后端有多少人？
项目相关,项目是怎么部署的？
项目相关,有重构过代码吗？
